@relation InstanceResultListener

@attribute Key_Dataset {segment-weka.filters.unsupervised.attribute.Remove-R3}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.REPTree,weka.classifiers.trees.RandomTree,weka.classifiers.trees.J48graft,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-M 2 -V 0.001 -N 3 -S 1 -L -1','-K 0 -M 1.0 -S 1','-C 0.25 -M 2','-M 4 -V 0.001 -N 3 -S 1 -L -1'}
@attribute Key_Scheme_version_ID {-9216785998198681299,8934314652175299374,8823716098042427799,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 153\nSize of the tree: 305\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 160\nSize of the tree: 319\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 189\nSize of the tree: 377\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 165\nSize of the tree: 329\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 174\nSize of the tree: 347\n','Number of leaves: 143\nSize of the tree: 285\n','Number of leaves: 141\nSize of the tree: 281\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 163\nSize of the tree: 325\n','Number of leaves: 184\nSize of the tree: 367\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 155\nSize of the tree: 309\n','Number of leaves: 168\nSize of the tree: 335\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 187\nSize of the tree: 373\n','Number of leaves: 170\nSize of the tree: 339\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 159\nSize of the tree: 317\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 182\nSize of the tree: 363\n','Number of leaves: 120\nSize of the tree: 239\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 129\nSize of the tree: 257\n','Number of leaves: 179\nSize of the tree: 357\n','Number of leaves: 161\nSize of the tree: 321\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 119\nSize of the tree: 237\n','Number of leaves: 123\nSize of the tree: 245\n','Number of leaves: 130\nSize of the tree: 259\n','Number of leaves: 144\nSize of the tree: 287\n','Number of leaves: 177\nSize of the tree: 353\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 162\nSize of the tree: 323\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 176\nSize of the tree: 351\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 126\nSize of the tree: 251\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 181\nSize of the tree: 361\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 183\nSize of the tree: 365\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 195\nSize of the tree: 389\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
segment-weka.filters.unsupervised.attribute.Remove-R3,2,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,221,10,0,95.670996,4.329004,0,0.949495,0.013666,0.110867,5.580458,31.68278,648.498987,8604.561932,-7956.062945,2.807355,37.249186,-34.441831,616.611886,2.669316,21964.158539,0.969697,32,0.020202,4,0.979798,194,0.030303,1,0.888889,0.969697,0.927536,0.974671,0.95671,0.007215,0.992785,0.04329,0.958104,0.95671,0.956866,0.977535,0.127,0.001,0.109375,0,117870,379456,44968,'Number of leaves: 131\nSize of the tree: 261\n',261,131,131
segment-weka.filters.unsupervised.attribute.Remove-R3,2,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.009089,0.083876,3.711176,23.969651,648.498987,4304.839967,-3656.34098,2.807355,18.635671,-15.828316,628.685208,2.721581,22394.218969,1,33,0.005051,1,0.994949,197,0,0,0.970588,1,0.985075,0.995026,0.974026,0.004329,0.995671,0.025974,0.974999,0.974026,0.973691,0.987778,0.12,0,0.09375,0,175466,379456,44968,'Number of leaves: 191\nSize of the tree: 381\n',381,191,191
segment-weka.filters.unsupervised.attribute.Remove-R3,2,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,223,8,0,96.536797,3.463203,0,0.959596,0.012637,0.096623,5.159928,27.612458,648.498987,4314.417019,-3665.918032,2.807355,18.67713,-15.869775,621.18062,2.689094,22126.900129,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.984848,0.965368,0.005772,0.994228,0.034632,0.965877,0.965368,0.965561,0.987571,0.097,0,0.09375,0,152009,379456,44968,'Number of leaves: 166\nSize of the tree: 331\n',331,166,166
segment-weka.filters.unsupervised.attribute.Remove-R3,2,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.012085,0.104087,4.934711,29.745458,648.498987,6461.791357,-5813.29237,2.807355,27.973123,-25.165768,620.088496,2.684366,22087.997901,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.984848,0.961039,0.006494,0.993506,0.038961,0.962585,0.961039,0.961254,0.983132,0.236,0.001,0.15625,0,151428,379456,44968,'Number of leaves: 165\nSize of the tree: 329\n',329,165,165
segment-weka.filters.unsupervised.attribute.Remove-R3,2,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.008487,0.085138,3.465345,24.330147,648.498987,5375.6237,-4727.124713,2.807355,23.271098,-20.463743,629.022733,2.723042,22406.241845,0.969697,32,0.005051,1,0.994949,197,0.030303,1,0.969697,0.969697,0.969697,0.982706,0.974026,0.004329,0.995671,0.025974,0.975334,0.974026,0.974261,0.986226,0.125,0.001,0.09375,0,177846,379456,44968,'Number of leaves: 193\nSize of the tree: 385\n',385,193,193
segment-weka.filters.unsupervised.attribute.Remove-R3,2,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,226,5,0,97.835498,2.164502,0,0.974747,0.007208,0.074504,2.94342,21.291277,648.498987,3232.081048,-2583.582061,2.807355,13.991693,-11.184338,632.106265,2.736391,22516.079445,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.999541,0.978355,0.003608,0.996392,0.021645,0.978737,0.978355,0.978483,0.991637,0.1,0.001,0.109375,0,170937,379456,44968,'Number of leaves: 186\nSize of the tree: 371\n',371,186,186
segment-weka.filters.unsupervised.attribute.Remove-R3,2,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,221,10,0,95.670996,4.329004,0,0.949495,0.013862,0.110519,5.660275,31.583568,648.498987,6469.576731,-5821.077744,2.807355,28.006826,-25.199471,616.340501,2.668141,21954.491601,1,33,0,0,1,198,0,0,1,1,1,1,0.95671,0.007215,0.992785,0.04329,0.9585,0.95671,0.95674,0.980246,0.102,0,0.09375,0,117058,379456,44968,'Number of leaves: 131\nSize of the tree: 261\n',261,131,131
segment-weka.filters.unsupervised.attribute.Remove-R3,2,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,224,7,0,96.969697,3.030303,0,0.964646,0.011074,0.092795,4.521684,26.518322,648.498987,6449.716539,-5801.217552,2.807355,27.920851,-25.113496,624.603964,2.703913,22248.842104,1,33,0,0,1,198,0,0,1,1,1,1,0.969697,0.005051,0.994949,0.030303,0.971391,0.969697,0.969229,0.980957,0.098,0.001,0.109375,0,133081,379456,44968,'Number of leaves: 146\nSize of the tree: 291\n',291,146,146
segment-weka.filters.unsupervised.attribute.Remove-R3,2,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,226,5,0,97.835498,2.164502,0,0.974747,0.007101,0.078942,2.899721,22.559546,648.498987,5371.102578,-4722.603591,2.807355,23.251526,-20.444171,632.247673,2.737003,22521.116504,1,33,0,0,1,198,0,0,1,1,1,1,0.978355,0.003608,0.996392,0.021645,0.979224,0.978355,0.978473,0.985023,0.086,0,0.09375,0,192651,379456,44968,'Number of leaves: 208\nSize of the tree: 415\n',415,208,208
segment-weka.filters.unsupervised.attribute.Remove-R3,2,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,223,8,0,96.536797,3.463203,0,0.959596,0.009927,0.092706,4.053724,26.493053,648.498987,4309.477219,-3660.978232,2.807355,18.655746,-15.848391,625.544755,2.707986,22282.353764,0.969697,32,0.005051,1,0.994949,197,0.030303,1,0.969697,0.969697,0.969697,0.982323,0.965368,0.005772,0.994228,0.034632,0.965799,0.965368,0.965344,0.98909,0.082,0,0.0625,0,132619,379456,44968,'Number of leaves: 148\nSize of the tree: 295\n',295,148,148
segment-weka.filters.unsupervised.attribute.Remove-R3,3,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,224,7,0,96.969697,3.030303,0,0.964646,0.010844,0.092205,4.42808,26.349847,648.498987,3244.216928,-2595.717941,2.807355,14.044229,-11.236874,624.588369,2.703846,22248.286611,1,33,0.005051,1,0.994949,197,0,0,0.970588,1,0.985075,0.995256,0.969697,0.005051,0.994949,0.030303,0.970135,0.969697,0.969544,0.99026,0.085,0,0.09375,0,205888,379456,44968,'Number of leaves: 221\nSize of the tree: 441\n',441,221,221
segment-weka.filters.unsupervised.attribute.Remove-R3,3,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.01246,0.100205,5.087861,28.635889,648.498987,5387.268173,-4738.769186,2.807355,23.321507,-20.514152,620.776283,2.687343,22112.497367,0.969697,32,0.005051,1,0.994949,197,0.030303,1,0.969697,0.969697,0.969697,0.984772,0.961039,0.006494,0.993506,0.038961,0.963458,0.961039,0.961424,0.98534,0.069,0.001,0.0625,0,181794,379456,44968,'Number of leaves: 197\nSize of the tree: 393\n',393,197,197
segment-weka.filters.unsupervised.attribute.Remove-R3,3,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.01218,0.103357,4.973307,29.536742,648.498987,5392.745354,-4744.246367,2.807355,23.345218,-20.537863,620.165787,2.6847,22090.751056,0.969697,32,0.005051,1,0.994949,197,0.030303,1,0.969697,0.969697,0.969697,0.984772,0.961039,0.006494,0.993506,0.038961,0.961487,0.961039,0.961088,0.984728,0.071,0,0.078125,0,157469,379456,44968,'Number of leaves: 174\nSize of the tree: 347\n',347,174,174
segment-weka.filters.unsupervised.attribute.Remove-R3,3,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.008676,0.082688,3.542847,23.63001,648.498987,4303.545609,-3655.046622,2.807355,18.630068,-15.822713,629.620558,2.72563,22427.536797,1,33,0,0,1,198,0,0,1,1,1,1,0.974026,0.004329,0.995671,0.025974,0.974984,0.974026,0.974002,0.988303,0.087,0,0.0625,0,150385,379456,44968,'Number of leaves: 166\nSize of the tree: 331\n',331,166,166
segment-weka.filters.unsupervised.attribute.Remove-R3,3,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,224,7,0,96.969697,3.030303,0,0.964646,0.009941,0.091062,4.059077,26.023024,648.498987,4315.188796,-3666.689809,2.807355,18.680471,-15.873116,625.760076,2.708918,22290.023633,1,33,0.010101,2,0.989899,196,0,0,0.942857,1,0.970588,0.997475,0.969697,0.005051,0.994949,0.030303,0.970366,0.969697,0.969464,0.987505,0.078,0.001,0.078125,0,127278,379456,44968,'Number of leaves: 143\nSize of the tree: 285\n',285,143,143
segment-weka.filters.unsupervised.attribute.Remove-R3,3,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.009108,0.087126,3.71929,24.89833,648.498987,6446.077325,-5797.578338,2.807355,27.905097,-25.097742,628.243178,2.719667,22378.473519,1,33,0,0,1,198,0,0,1,1,1,1,0.974026,0.004329,0.995671,0.025974,0.974256,0.974026,0.973884,0.983187,0.067,0,0.078125,0,133662,379456,44968,'Number of leaves: 147\nSize of the tree: 293\n',293,147,147
segment-weka.filters.unsupervised.attribute.Remove-R3,3,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,220,11,0,95.238095,4.761905,0,0.944444,0.01505,0.113427,6.145534,32.414399,648.498987,7536.964545,-6888.465558,2.807355,32.627552,-29.820197,613.816436,2.657214,21864.582599,1,33,0.020202,4,0.979798,194,0,0,0.891892,1,0.942857,0.99273,0.952381,0.007937,0.992063,0.047619,0.955304,0.952381,0.952688,0.979754,0.072,0,0.078125,0,138191,379456,44968,'Number of leaves: 152\nSize of the tree: 303\n',303,152,152
segment-weka.filters.unsupervised.attribute.Remove-R3,3,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,226,5,0,97.835498,2.164502,0,0.974747,0.007938,0.078057,3.241368,22.306573,648.498987,2165.179029,-1516.680042,2.807355,9.373069,-6.565714,631.060815,2.731865,22478.839772,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.984848,0.978355,0.003608,0.996392,0.021645,0.978482,0.978355,0.978354,0.994786,0.07,0.001,0.0625,0,172155,379456,44968,'Number of leaves: 186\nSize of the tree: 371\n',371,186,186
segment-weka.filters.unsupervised.attribute.Remove-R3,3,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.008811,0.081901,3.597952,23.405022,648.498987,3235.089089,-2586.590102,2.807355,14.004715,-11.19736,629.227691,2.723929,22413.542577,1,33,0,0,1,198,0,0,1,1,1,1,0.974026,0.004329,0.995671,0.025974,0.97398,0.974026,0.97382,0.990806,0.071,0,0.0625,0,182606,379456,44968,'Number of leaves: 197\nSize of the tree: 393\n',393,197,197
segment-weka.filters.unsupervised.attribute.Remove-R3,3,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,224,7,0,96.969697,3.030303,0,0.964646,0.010298,0.091552,4.205164,26.163188,648.498987,3245.441465,-2596.942478,2.807355,14.04953,-11.242175,625.249415,2.706707,22271.833548,0.969697,32,0,0,1,198,0.030303,1,1,0.969697,0.984615,0.984848,0.969697,0.005051,0.994949,0.030303,0.970304,0.969697,0.969818,0.990183,0.071,0.001,0.078125,0,127334,379456,44968,'Number of leaves: 141\nSize of the tree: 281\n',281,141,141
segment-weka.filters.unsupervised.attribute.Remove-R3,4,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,228,3,0,98.701299,1.298701,0,0.984848,0.005436,0.057307,2.219846,16.376908,648.498987,1084.062203,-435.563216,2.807355,4.69291,-1.885555,638.13269,2.762479,22730.745064,0.939394,31,0,0,1,198,0.060606,2,1,0.939394,0.96875,0.984848,0.987013,0.002165,0.997835,0.012987,0.987268,0.987013,0.986942,0.997125,0.072,0,0.078125,0,156944,379456,44968,'Number of leaves: 171\nSize of the tree: 341\n',341,171,171
segment-weka.filters.unsupervised.attribute.Remove-R3,4,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.012932,0.105669,5.280711,30.197505,648.498987,7531.885168,-6883.386181,2.807355,32.605563,-29.798209,619.006164,2.67968,22049.444463,0.969697,32,0.005051,1,0.994949,197,0.030303,1,0.969697,0.969697,0.969697,0.983854,0.961039,0.006494,0.993506,0.038961,0.96127,0.961039,0.961031,0.978923,0.07,0.001,0.078125,0,149048,379456,44968,'Number of leaves: 163\nSize of the tree: 325\n',325,163,163
segment-weka.filters.unsupervised.attribute.Remove-R3,4,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.008551,0.086651,3.491502,24.762674,648.498987,6445.380539,-5796.881552,2.807355,27.90208,-25.094725,628.939964,2.722684,22403.293534,1,33,0.005051,1,0.994949,197,0,0,0.970588,1,0.985075,0.997934,0.974026,0.004329,0.995671,0.025974,0.97423,0.974026,0.973737,0.983023,0.067,0,0.0625,0.015625,148236,379456,44968,'Number of leaves: 163\nSize of the tree: 325\n',325,163,163
segment-weka.filters.unsupervised.attribute.Remove-R3,4,4,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,230,1,0,99.5671,0.4329,0,0.994949,0.002445,0.03599,0.998277,10.284917,648.498987,1075.445818,-426.946831,2.807355,4.65561,-1.848255,644.023422,2.78798,22940.577156,1,33,0,0,1,198,0,0,1,1,1,1,0.995671,0.000722,0.999278,0.004329,0.995798,0.995671,0.99567,0.997103,0.078,0.001,0.078125,0,167339,379456,44968,'Number of leaves: 184\nSize of the tree: 367\n',367,184,184
segment-weka.filters.unsupervised.attribute.Remove-R3,4,5,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,229,2,0,99.134199,0.865801,0,0.989899,0.003609,0.049594,1.473558,14.172571,648.498987,2149.356579,-1500.857592,2.807355,9.304574,-6.497219,641.082913,2.775251,22835.834111,1,33,0,0,1,198,0,0,1,1,1,1,0.991342,0.001443,0.998557,0.008658,0.991342,0.991342,0.991342,0.994622,0.078,0.001,0.078125,0,185742,379456,44968,'Number of leaves: 201\nSize of the tree: 401\n',401,201,201
segment-weka.filters.unsupervised.attribute.Remove-R3,4,6,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,222,9,0,96.103896,3.896104,0,0.954545,0.013409,0.104121,5.475439,29.755074,648.498987,5391.372416,-4742.873429,2.807355,23.339275,-20.53192,618.528772,2.677614,22032.439398,1,33,0.010101,2,0.989899,196,0,0,0.942857,1,0.970588,0.997781,0.961039,0.006494,0.993506,0.038961,0.963866,0.961039,0.96092,0.984302,0.081,0,0.078125,0,186904,379456,44968,'Number of leaves: 203\nSize of the tree: 405\n',405,203,203
segment-weka.filters.unsupervised.attribute.Remove-R3,4,7,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,228,3,0,98.701299,1.298701,0,0.984848,0.005539,0.061375,2.261713,17.539255,648.498987,1087.986725,-439.487738,2.807355,4.709899,-1.902544,637.143059,2.758195,22695.493686,1,33,0,0,1,198,0,0,1,1,1,1,0.987013,0.002165,0.997835,0.012987,0.987005,0.987013,0.986945,0.996753,0.101,0,0.109375,0,139353,379456,44968,'Number of leaves: 154\nSize of the tree: 307\n',307,154,154
segment-weka.filters.unsupervised.attribute.Remove-R3,4,8,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,221,10,0,95.670996,4.329004,0,0.949495,0.014722,0.109656,6.011317,31.336705,648.498987,7541.847222,-6893.348235,2.807355,32.648689,-29.841334,615.274328,2.663525,21916.513775,1,33,0.005051,1,0.994949,197,0,0,0.970588,1,0.985075,0.999694,0.95671,0.007215,0.992785,0.04329,0.957794,0.95671,0.956242,0.976999,0.091,0,0.09375,0,93776,379456,44968,'Number of leaves: 107\nSize of the tree: 213\n',213,107,107
segment-weka.filters.unsupervised.attribute.Remove-R3,4,9,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,223,8,0,96.536797,3.463203,0,0.959596,0.011277,0.093473,4.604856,26.712135,648.498987,4312.271134,-3663.772147,2.807355,18.66784,-15.860485,622.940141,2.696711,22189.575541,1,33,0,0,1,198,0,0,1,1,1,1,0.965368,0.005772,0.994228,0.034632,0.96598,0.965368,0.965485,0.987855,0.078,0.001,0.078125,0,134068,379456,44968,'Number of leaves: 147\nSize of the tree: 293\n',293,147,147
segment-weka.filters.unsupervised.attribute.Remove-R3,4,10,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,217,14,0,93.939394,6.060606,0,0.929293,0.018483,0.128588,7.547085,36.747184,648.498987,8624.160069,-7975.661082,2.807355,37.334026,-34.526671,604.648474,2.617526,21538.01322,0.969697,32,0.010101,2,0.989899,196,0.030303,1,0.941176,0.969697,0.955224,0.979798,0.939394,0.010101,0.989899,0.060606,0.94167,0.939394,0.939825,0.973621,0.09,0.001,0.078125,0,141558,379456,44968,'Number of leaves: 155\nSize of the tree: 309\n',309,155,155
segment-weka.filters.unsupervised.attribute.Remove-R3,5,1,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,227,4,0,98.268398,1.731602,0,0.979798,0.007021,0.065995,2.866792,18.859713,648.498987,2156.675604,-1508.176617,2.807355,9.336258,-6.528903,633.763888,2.743567,22575.125186,1,33,0,0,1,198,0,0,1,1,1,1,0.982684,0.002886,0.997114,0.017316,0.983487,0.982684,0.982662,0.994676,0.075,0,0.078125,0,154389,379456,44968,'Number of leaves: 168\nSize of the tree: 335\n',335,168,168
segment-weka.filters.unsupervised.attribute.Remove-R3,5,2,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,219,12,0,94.805195,5.194805,0,0.939394,0.017384,0.120612,7.098465,34.467712,648.498987,8618.922958,-7970.423971,2.807355,37.311355,-34.504,609.615014,2.639026,21714.924935,1,33,0.010101,2,0.989899,196,0,0,0.942857,1,0.970588,0.997016,0.948052,0.008658,0.991342,0.051948,0.94998,0.948052,0.946657,0.973709,0.062,0,0.0625,0,112760,379456,44968,'Number of leaves: 125\nSize of the tree: 249\n',249,125,125
segment-weka.filters.unsupervised.attribute.Remove-R3,5,3,weka.classifiers.trees.J48graft,'-C 0.25 -M 2',8823716098042427799,20160809.1824,2079,231,225,6,0,97.402597,2.597403,0,0.969697,0.008859,0.077914,3.617507,22.265921,648.498987,2163.468582,-1514.969595,2.807355,9.365665,-6.55831,629.852319,2.726633,22435.792289,1,33,0,0,1,198,0,0,1,1,1,1,0.974026,0.004329,0.995671,0.025974,0.97479,0.974026,0.974214,0.993419,0.065,0.001,0.0625,0,142139,379456,44968,'Number of leaves: 156\nSize of the tree: 311\n',311,156,156
